title;published_at;views;url;DATA REAL;PERIODO;tipo_conteudo;tempo_video;temporada;momento
TITAN FATIANDO 1 MONO YASUO, LEK  #leagueoflegends #paingaming;2025-06-07 15:00:24+00:00;47470;https://www.youtube.com/watch?v=JyDwSl872yM;07/06/2025;FORA DO PERÍODO;shorts;00:30;FORA DO ;RÍODO
MELHORES MOMENTOS PAIN X FURIA - FINAL UPPER - ACE Sejuani e Aatrox #lrasul #cblol  #leagueoflegends;2025-06-09 21:00:14+00:00;8736;https://www.youtube.com/watch?v=HSWxtVIxUL0;09/06/2025;FORA DO PERÍODO;shorts;00:59;FORA DO ;RÍODO
MELHORES MOMENTOS PAIN X FURIA - FINAL UPPER - play clean do CarioK de Trundle  #ltasul #cblol;2025-06-09 18:00:27+00:00;9224;https://www.youtube.com/watch?v=YTzMXkUOwRg;09/06/2025;FORA DO PERÍODO;shorts;00:39;FORA DO ;RÍODO
acho que vi um gatinho ?? #leagueoflegends #paiNgaming #painvsfuria #GOpaiN #furia;2025-06-09 15:07:14+00:00;26183;https://www.youtube.com/watch?v=sOW8dDiu3WQ;09/06/2025;FORA DO PERÍODO;shorts;00:26;FORA DO ;RÍODO
PAIN x FURIA - FINAL UPPER LTA SUL 2º SPLIT | POR DENTRO DO GAME by JBL QUANTUM ??;2025-06-10 14:59:06+00:00;40461;https://www.youtube.com/watch?v=pbOnhnTfMko;10/06/2025;FORA DO PERÍODO;na_escuta;14:57;FORA DO ;RÍODO
lux mid maior q lux sup;2025-06-11 21:09:22+00:00;8715;https://www.youtube.com/watch?v=x-hhLgCTmsM;11/06/2025;FORA DO PERÍODO;shorts;00:08;FORA DO ;RÍODO
a melhor line que já tivemos? | PAIN RESPONDE - EP14;2025-06-12 21:00:06+00:00;44150;https://www.youtube.com/watch?v=AhoE3UhKIcA;12/06/2025;FORA DO PERÍODO;interativo;18:35;FORA DO ;RÍODO
ez gap do titas;2025-06-13 23:00:26+00:00;24199;https://www.youtube.com/watch?v=O_ndRWCrQmA;13/06/2025;FORA DO PERÍODO;shorts;00:54;FORA DO ;RÍODO
“parem de dar desculpas” | LEAGUE VLOG - EP14;2025-06-13 21:42:29+00:00;52384;https://www.youtube.com/watch?v=zEoLk0OHjAk;13/06/2025;FORA DO PERÍODO;serie_vlog;00:25:29;FORA DO ;RÍODO
PODE VIR, FURIA. Final #LTASul às 13h #leagueoflegends #paingaming #cblol;2025-06-14 19:20:43+00:00;12036;https://www.youtube.com/watch?v=qRloANuEzmM;14/06/2025;FORA DO PERÍODO;shorts;00:09;FORA DO ;RÍODO
BOA PLAY DO DUO #leagueoflegends #paingaming;2025-06-15 16:52:57+00:00;15149;https://www.youtube.com/watch?v=TJ3Ha71bC94;15/06/2025;FORA DO PERÍODO;shorts;00:32;FORA DO ;RÍODO
O MELHOR JUNGLER DO BRASIL, MELHOR PLAYER DA LTA SUL #leagueoflegends #cblol #paingaming;2025-06-15 15:55:47+00:00;6892;https://www.youtube.com/watch?v=mF8xyQd7SfA;15/06/2025;FORA DO PERÍODO;shorts;00:36;FORA DO ;RÍODO
jamais compare, NINGUÉM TORCE COMO A GENTE ??? #paingaming #cblol;2025-06-15 15:06:01+00:00;6537;https://www.youtube.com/watch?v=6zxb-Vr8nYY;15/06/2025;FORA DO PERÍODO;shorts;00:35;FORA DO ;RÍODO
"""não precisar esperar se quiser ir” | LEAGUE VLOG - EP15";2025-06-20 21:52:31+00:00;41770;https://www.youtube.com/watch?v=dXxH8ZI1lr4;20/06/2025;FORA DO PERÍODO;serie_vlog;00:33:17;FORA DO ;RÍODO
um papo sincero pós final  | PAIN RESPONDE - EP15;2025-06-20 14:59:06+00:00;48774;https://www.youtube.com/watch?v=SWKpfc6aLks;20/06/2025;FORA DO PERÍODO;interativo;00:56:51;FORA DO ;RÍODO
corre de nois ou corre com nois  #leagueoflegends #lolmemes #leagueoflegendsmemes #lol;2025-06-26 20:50:20+00:00;5814;https://www.youtube.com/watch?v=YoCTrpmdpjI;26/06/2025;FORA DO PERÍODO;shorts;00:31;FORA DO ;RÍODO
KAMI VOCÊ É DEUS #leagueoflegends #lol #esports #paingaming;2025-06-26 15:45:58+00:00;12298;https://www.youtube.com/watch?v=2WuwdGIGUjo;26/06/2025;FORA DO PERÍODO;shorts;00:28;FORA DO ;RÍODO
admita que já apareceu essa música no seu feed#leagueoflegendsmemes #lolmemes #lol #leagueoflegends;2025-07-01 21:51:25+00:00;15555;https://www.youtube.com/watch?v=usrQemYIUhE;01/07/2025;FORA DO PERÍODO;shorts;00:14;FORA DO ;RÍODO
farm de dinheiro infinito ?????? #leagueoflegends #memes #lolmemes #leagueoflegendsmemes;2025-07-01 15:20:07+00:00;22800;https://www.youtube.com/watch?v=rWPpaL_hA-w;01/07/2025;FORA DO PERÍODO;shorts;00:14;FORA DO ;RÍODO
3 de julho de 2025;2025-07-03 15:02:32+00:00;7603;https://www.youtube.com/watch?v=kh5kOiejQxw;03/07/2025;FORA DO PERÍODO;shorts;00:13;FORA DO ;RÍODO
qual foi o seu maior elo até hj? #lol #lolmemes;2025-07-04 21:16:54+00:00;5487;https://www.youtube.com/watch?v=CRMWu47jS-I;04/07/2025;FORA DO PERÍODO;shorts;00:14;FORA DO ;RÍODO
foi apenas falta de sorte ??;2025-07-04 18:05:12+00:00;3486;https://www.youtube.com/watch?v=rF8azDrdEpg;04/07/2025;FORA DO PERÍODO;shorts;00:10;FORA DO ;RÍODO
um close friends de peso  #lolmemes #lol #brtt #titaN #dyNquedo  #leagueoflegends;2025-07-07 21:00:23+00:00;4148;https://www.youtube.com/watch?v=NeoiqdlWAek;07/07/2025;FORA DO PERÍODO;shorts;00:58;FORA DO ;RÍODO
apenas marque o @ e envie pra ele ?? #lol #lolmemes #leagueoflegends;2025-07-07 14:49:16+00:00;9393;https://www.youtube.com/watch?v=6ngXgbFaOVE;07/07/2025;FORA DO PERÍODO;shorts;00:07;FORA DO ;RÍODO
todo mundo tem um amigo assim #leagueoflegends #paingaming #memes #lolmemes;2025-07-08 21:00:50+00:00;40343;https://www.youtube.com/watch?v=exE5e6jJiO0;08/07/2025;FORA DO PERÍODO;shorts;00:11;FORA DO ;RÍODO
respeito máximo pelo professor do snow! O Melitta XP tá on, confere o episódio no canal ? #fallen;2025-07-09 21:29:34+00:00;5958;https://www.youtube.com/watch?v=8EurHRmTFYE;09/07/2025;FORA DO PERÍODO;patrocinado;00:53;FORA DO ;RÍODO
MELITTA XP by BABS | EP3: SNOW;2025-07-09 14:59:00+00:00;3120;https://www.youtube.com/watch?v=4HMm8Ax6WbE;09/07/2025;FORA DO PERÍODO;patrocinado;15:19;FORA DO ;RÍODO
pedi para meus amigos tirarem algo aleatório da geladeira #GOpaiN #sabrinoca #kami #babs #dynquedo;2025-07-10 21:00:39+00:00;16529;https://www.youtube.com/watch?v=W2AZpy8jmtw;10/07/2025;FORA DO PERÍODO;shorts;00:27;FORA DO ;RÍODO
vc é #t1 ou #geng na final do #msi2025? #leagueoflegends #lolesports;2025-07-12 15:22:45+00:00;6802;https://www.youtube.com/watch?v=9xch62TUR4Q;12/07/2025;FORA DO PERÍODO;shorts;00:32;FORA DO ;RÍODO
gg e show de resenha na live do dyNquedo   #lol #leagueoflegends #dyNquedo;2025-07-14 15:17:14+00:00;13333;https://www.youtube.com/watch?v=d_D44M-n5bc;14/07/2025;FORA DO PERÍODO;shorts;01:31;FORA DO ;RÍODO
confia no late game #leagueoflegends #lolmemes #leagueoflegendsmemes #lolesports;2025-07-15 21:03:17+00:00;44003;https://www.youtube.com/watch?v=1h4zZ1D-_Js;15/07/2025;FORA DO PERÍODO;shorts;00:06;FORA DO ;RÍODO
ta podendo clipada by Melitta?simplesmente Roamer farmando kill (e aurea) ?? #leagueoflegends;2025-07-16 23:16:33+00:00;10966;https://www.youtube.com/watch?v=QerBcTSkFd4;16/07/2025;FORA DO PERÍODO;patrocinado;00:23;FORA DO ;RÍODO
a soloQ br é pesada dms #kami #leagueoflegends #lolesports;2025-07-18 18:09:05+00:00;21996;https://www.youtube.com/watch?v=600Tm4Z7fX8;18/07/2025;FORA DO PERÍODO;shorts;01:09;FORA DO ;RÍODO
chega a noite e só penso no aram #leagueoflegends #paingaming #lolmemes #lol #leagueoflegendsmemes;2025-07-19 21:29:49+00:00;18127;https://www.youtube.com/watch?v=1XeSOWZqbIk;19/07/2025;3º SPLIT - Pré;shorts;00:13;3º SPLIT;Pré
adc jogando de rell, sup jogando de varus e vqv #leagueoflegendsmemes #leagueoflegends #lol #lolmeme;2025-07-21 21:00:25+00:00;6836;https://www.youtube.com/watch?v=EZ6q1xpLsbE;21/07/2025;3º SPLIT - Pré;shorts;01:58;3º SPLIT;Pré
bootcamp by Melitta tá on! slg como a  Kai’sa do titaN tava afiada #leagueoflegends #lolesports;2025-07-23 21:52:36+00:00;14802;https://www.youtube.com/watch?v=9LNMH6fBNsQ;23/07/2025;3º SPLIT - Pré;serie_vlog;00:31;3º SPLIT;Pré
adivinha de quem é essa resenha ???????  #leagueoflegends #paingaming #dynquedo #lolmemes;2025-07-23 15:01:17+00:00;4381;https://www.youtube.com/watch?v=ejGGA5_9w6w;23/07/2025;3º SPLIT - Pré;shorts;00:44;3º SPLIT; Pré
mudanças pro último split de 2025. | PAIN RESPONDE - EP16;2025-07-24 21:00:07+00:00;26526;https://www.youtube.com/watch?v=qy9YG65dgqQ;24/07/2025;3º SPLIT - Pré;interativo;10:12;3º SPLIT;Pré
o dyNkas sempre será a resposta correta  #leagueoflegends #paingaming #dynquedo;2025-07-28 21:00:37+00:00;16624;https://www.youtube.com/watch?v=X9pQILXQQHo;28/07/2025;3º SPLIT - Split;shorts;00:11;3º SPLIT;Split
é a razão contra a emoção no sábado de #LTASul #paingaming  #leagueoflegends #cblol;2025-07-28 15:00:53+00:00;15568;https://www.youtube.com/watch?v=VEbntuw9vu4;28/07/2025;3º SPLIT - Split;shorts;00:12;3º SPLIT;Split
PAIN x LEVIATÁN -  LTA SUL 3º SPLIT | POR DENTRO DO GAME by JBL QUANTUM ??;2025-07-29 15:00:03+00:00;20960;https://www.youtube.com/watch?v=aT5nvxQtrIQ;29/07/2025;3º SPLIT - Split;na_escuta;06:58;3º SPLIT;Split
um dyN para cada dia, a sucata tem todos #leagueoflegends #paingaming  #dynquedo;2025-07-30 21:00:11+00:00;14745;https://www.youtube.com/watch?v=DK05gHhIS8w;30/07/2025;3º SPLIT - Split;shorts;00:58;3º SPLIT;Split
não se vai dormir perdendo a saideira nunca#leagueoflegendsmemes #leagueoflegends #lolmemes l;2025-07-30 15:07:45+00:00;12465;https://www.youtube.com/watch?v=8hTFMB9gm3U;30/07/2025;3º SPLIT - Split;shorts;00:08;3º SPLIT;Split
fim das declarações polêmicas? | PAIN RESPONDE - EP17;2025-07-31 22:41:33+00:00;31204;https://www.youtube.com/watch?v=Qs3ZC2vPMNs;31/07/2025;3º SPLIT - Split;interativo;12:40;3º SPLIT;Split
se o clima ta ruim como vcs me explicam isso? #leagueoflegends #paingaming #lolmemes #cblol;2025-07-31 14:58:54+00:00;12801;https://www.youtube.com/watch?v=LSC2RQv5wqQ;31/07/2025;3º SPLIT - Split;shorts;00:34;3º SPLIT;Split
"""o que aprendemos hoje?” | LEAGUE VLOG - EP16";2025-08-01 21:22:39+00:00;15580;https://www.youtube.com/watch?v=-5f_xUnSM_8;01/08/2025;3º SPLIT - Split;serie_vlog;10:21;3º SPLIT;Split
as vezes dói gostar do League of Legends #leagueoflegends #lolmemes #lol #paingaming;2025-08-01 15:06:12+00:00;8844;https://www.youtube.com/watch?v=Tu0iENlJy0Y;01/08/2025;3º SPLIT - Split;shorts;00:15;3º SPLIT;Split
pré game vs FURIA #cblol #ltasul #leagueoflegends #paingaming;2025-08-02 14:56:25+00:00;7105;https://www.youtube.com/watch?v=puUCCc6mSvM;02/08/2025;3º SPLIT - Split;shorts;00:29;3º SPLIT;Split
e essa play clutch de skarner kkkkkkk  #leagueoflegends #paingaming #lol #lolsports;2025-08-03 14:48:43+00:00;28365;https://www.youtube.com/watch?v=DGAFK5yJYMA;03/08/2025;3º SPLIT - Split;shorts;00:21;3º SPLIT;Split
quem se identifica com o dyN, compartilha  #paingaming #ltasul #cblol #dynquedo;2025-08-04 15:01:35+00:00;21371;https://www.youtube.com/watch?v=vO3qkQz6NPs;04/08/2025;3º SPLIT - Split;shorts;00:15;3º SPLIT;Split
o nautilus não errou, o skarner que deu predict.  #leagueoflegends #paingaming #ltasul #lolsports;2025-08-05 21:00:47+00:00;16162;https://www.youtube.com/watch?v=f6Ro0u_mXw8;05/08/2025;3º SPLIT - Split;shorts;00:22;3º SPLIT;Split
a NAMI do KURI é muito BROKEN  #leagueoflegends  #caminhoparaumavidamelhor #ltasul #lolesports;2025-08-05 18:00:07+00:00;5655;https://www.youtube.com/watch?v=5Z80NQwMsjY;05/08/2025;3º SPLIT - Split;shorts;00:34;3º SPLIT;Split
o #PorDentroDoGame by JBL da md3 vs FURIA tá on! #leagueoflegends #paingaming #lolesports;2025-08-05 15:01:28+00:00;4190;https://www.youtube.com/watch?v=k-paKc8nz7I;05/08/2025;3º SPLIT - Split;shorts;00:21;3º SPLIT;Split
PAIN x FURIA -  LTA SUL 3º SPLIT | POR DENTRO DO GAME by JBL QUANTUM;2025-08-05 15:00:51+00:00;21608;https://www.youtube.com/watch?v=UwroR25hEiY;05/08/2025;3º SPLIT - Split;na_escuta;08:54;3º SPLIT;Split
calma drake, com a boombox qlqr festa fica boa @jbl #leagueoflegends  #meme;2025-08-06 15:04:39+00:00;20676;https://www.youtube.com/watch?v=S6as7bbvFX4;06/08/2025;3º SPLIT - Split;shorts;00:09;3º SPLIT;Split
o nosso jogo é muito previsível? | PAIN RESPONDE - EP18;2025-08-07 21:00:06+00:00;23382;https://www.youtube.com/watch?v=ztBl6JHdbwU;07/08/2025;3º SPLIT - Split;interativo;18:18;3º SPLIT;Split
todo mundo tem seus preferidos ??  #paingaming #titan #kuri #ltasul #cblol   #leagueoflegends #humor;2025-08-07 16:54:55+00:00;15057;https://www.youtube.com/watch?v=K5l-3tXEERU;07/08/2025;3º SPLIT - Split;shorts;00:08;3º SPLIT;Split
10 anos atrás... ?? o momento que entrou pra história: BICAMPÕES DO CBLOL ????  #paiNGaming #LOL;2025-08-08 20:22:01+00:00;4098;https://www.youtube.com/watch?v=X4B-kUTS8Vo;08/08/2025;3º SPLIT - Split;shorts;01:25;3º SPLIT;Split
o símbolo que virou a nossa referência, que mostra o pq SOMOS UMA FAMÍLIA  ?#paiNGaming;2025-08-08 16:22:20+00:00;8119;https://www.youtube.com/watch?v=suVJekeIVIg;08/08/2025;3º SPLIT - Split;shorts;00:39;3º SPLIT;Split
10 anos atrás...essa é pra quem lembra ?? #leagueoflegends #paingaming #lol #brTT;2025-08-08 16:01:17+00:00;8090;https://www.youtube.com/watch?v=fUWxR6gkgPk;08/08/2025;3º SPLIT - Split;shorts;00:28;3º SPLIT;Split
"""não é normal perder assim"" | LEAGUE VLOG - EP17";2025-08-09 19:00:25+00:00;19703;https://www.youtube.com/watch?v=ETRLtP4bRjs;09/08/2025;3º SPLIT - Split;serie_vlog;17:01;3º SPLIT;Split
a YUNARA do TITAN é clutch ?? #leagueoflegends #lol #lolesports #paingaming #lolclips;2025-08-09 15:06:55+00:00;15243;https://www.youtube.com/watch?v=l-byCDwwXH8;09/08/2025;3º SPLIT - Split;shorts;00:49;3º SPLIT;Split
playzinha diff de JINX do KAMI? ??#leagueoflegends #kami #jinx #lolclips;2025-08-11 21:03:44+00:00;20877;https://www.youtube.com/watch?v=2yOEIi3ivs8;11/08/2025;3º SPLIT - Split;shorts;00:57;3º SPLIT;Split
tem dia que é noite mesmo, rpzd...o #PorDentroDoGame by @JBL_Brasil da última md3 do split, tá on!;2025-08-12 15:18:17+00:00;6979;https://www.youtube.com/watch?v=ycG6D096W6s;12/08/2025;3º SPLIT - Split;shorts;00:30;3º SPLIT;Split
PAIN x RED CANIDS -  LTA SUL 3º SPLIT | POR DENTRO DO GAME by JBL QUANTUM ??;2025-08-12 15:00:55+00:00;13389;https://www.youtube.com/watch?v=zPbIH_FhWBY;12/08/2025;3º SPLIT - Split;na_escuta;06:08;3º SPLIT;Split
deu tudo certo, confia #paiNGaming #dyNquedo #lol #leagueoflegends;2025-08-13 17:55:16+00:00;17353;https://www.youtube.com/watch?v=5tFMEsDCV6g;13/08/2025;3º SPLIT - Split;shorts;00:55;3º SPLIT;Split
"""estou envergonhado do que fizemos hoje"" | LEAGUE VLOG - EP18";2025-08-14 21:00:57+00:00;22659;https://www.youtube.com/watch?v=sUaFC99Hjrw;14/08/2025;3º SPLIT - Split;serie_vlog;15:30;3º SPLIT;Split
veremos esse CORKI do TITAN dnv? #leagueoflegends #paingaming #lolesports #lolclips #esports;2025-08-14 15:09:29+00:00;6221;https://www.youtube.com/watch?v=kZLPY9Zy2mM;14/08/2025;3º SPLIT - Split;shorts;00:19;3º SPLIT;Split
conversa sincera com xero | PAIN RESPONDE - EP19;2025-08-15 22:19:58+00:00;37833;https://www.youtube.com/watch?v=knFRFoGVqrM;15/08/2025;3º SPLIT - Split;interativo;22:26;3º SPLIT;Split
o NOVO META de VARUS no MID  #leagueoflegends #paingaming #lolesports #dynquedo #gaming;2025-08-15 15:01:02+00:00;15485;https://www.youtube.com/watch?v=VhvJhLa_Hnw;15/08/2025;3º SPLIT - Split;shorts;00:52;3º SPLIT;Split
bons sinais com essa YUNARA ??  #leagueoflegends  #paingaming #lolesports #titan #lolclips;2025-08-16 15:00:33+00:00;37343;https://www.youtube.com/watch?v=HF0K7rmO7uU;16/08/2025;3º SPLIT - Split;shorts;00:15;3º SPLIT;Split
2-1, vamos por mais #GOpaiN #leagueoflegends #leagueoflegendsmemes #lolmemes #lol #cblol;2025-08-17 18:34:37+00:00;11879;https://www.youtube.com/watch?v=C5W3Pv0hYrQ;17/08/2025;3º SPLIT - Split;shorts;00:46;3º SPLIT;Split
1-0 jogando MUITO, só o começo. #leagueoflegends #leagueoflegendsmemes #paingaming #cblol #ltasul;2025-08-17 16:54:17+00:00;11867;https://www.youtube.com/watch?v=-0NJ4gZbiY0;17/08/2025;3º SPLIT - Split;shorts;00:48;3º SPLIT;Split
GAP do xesquedele e edit do Bronziocre  #leagueoflegends #lol #lolmemes #paiNGaming #GOpaiN;2025-08-18 21:00:48+00:00;13149;https://www.youtube.com/watch?v=fw7he9QA164;18/08/2025;3º SPLIT - Split;shorts;00:39;3º SPLIT;Split
NICE BOT LANE! tem gritaria do Cacá no #PorDentroDoGame JBL de hj #leagueoflegends #paingaming #lol;2025-08-19 20:54:46+00:00;6449;https://www.youtube.com/watch?v=yY1wqwsxjbQ;19/08/2025;3º SPLIT - Split;shorts;00:35;3º SPLIT;Split
como elogiar seu teammate com TITAN o #PorDentroDoGame by JBL #leagueoflegends #paingaming #lolclips;2025-08-19 15:02:48+00:00;15314;https://www.youtube.com/watch?v=c_uMcvNe7ec;19/08/2025;3º SPLIT - Split;shorts;00:46;3º SPLIT;Split
PAIN x RED CANIDS -  PLAYOFFS LTA SUL 3º SPLIT | POR DENTRO DO GAME by JBL QUANTUM ??;2025-08-19 15:01:00+00:00;40287;https://www.youtube.com/watch?v=U8PlI9t2AGc;19/08/2025;3º SPLIT - Split;na_escuta;09:01;3º SPLIT;Split
KURI: AQUI É PAIN ?? #leagueoflegends #lol #lolclips #paingaming;2025-08-20 14:25:44+00:00;14334;https://www.youtube.com/watch?v=A4rN_oGVo3A;20/08/2025;3º SPLIT - Split;shorts;00:47;3º SPLIT;Split
a melhor botlane da região? | PAIN RESPONDE - EP20;2025-08-21 21:23:00+00:00;30869;https://www.youtube.com/watch?v=7DYKPkKZGEA;21/08/2025;3º SPLIT - Split;interativo;20:38;3º SPLIT;Split
XAYAH do TITAN no TOP 5 @Lolespor  ?? #leagueoflegends  #lol #lolesports #lolclips #cblol #ltasul;2025-08-21 13:45:14+00:00;6221;https://www.youtube.com/watch?v=sHY7q9gdNWI;21/08/2025;3º SPLIT - Split;shorts;00:39;3º SPLIT;Split
“quero ver eles escolherem a gente agora” | LEAGUE VLOG - EP19;2025-08-22 21:50:48+00:00;30294;https://www.youtube.com/watch?v=gKHYlRw8b-I;22/08/2025;3º SPLIT - Split;serie_vlog;23:01;3º SPLIT;Split
esse IVERN dá mais dano que o TOP ??  #leagueoflegends #kami #clips #lolclips #shorts;2025-08-22 15:01:34+00:00;40411;https://www.youtube.com/watch?v=oJ7dZ0nAso4;22/08/2025;3º SPLIT - Split;shorts;00:18;3º SPLIT;Split
se o Titas não ficou irritado nessa fight eu sou uma geladeira #lol #lolmemes #leagueoflegends;2025-08-23 15:00:17+00:00;3690;https://www.youtube.com/watch?v=CALhLUeIHm4;23/08/2025;3º SPLIT - Split;shorts;00:15;3º SPLIT;Split
para a Sabrinoca, yasuo = janna de espada #leagueoflegends #sabrinoca #lolclips #shorts;2025-08-26 15:10:53+00:00;7342;https://www.youtube.com/watch?v=hC03cnYXaSc;26/08/2025;3º SPLIT - Split;shorts;00:27;3º SPLIT;Split
Kami ou Ronaldinho? #leagueoflegends #kami #shorts;2025-08-27 15:00:23+00:00;21606;https://www.youtube.com/watch?v=IYta41nK2RY;27/08/2025;3º SPLIT - Split;shorts;00:27;3º SPLIT;Split
pronto para stompar ao seu lado ??  #corki #TitaN #paiNGaming;2025-08-28 21:01:03+00:00;7267;https://www.youtube.com/watch?v=lYPXPp0dmgo;28/08/2025;3º SPLIT - Split;shorts;00:55;3º SPLIT;Split
o primeiro paiN Responde em coreano! | PAIN RESPONDE - EP21;2025-08-28 20:18:41+00:00;39053;https://www.youtube.com/watch?v=0AqRCrSkVmY;28/08/2025;3º SPLIT - Split;interativo;00:32:55;3º SPLIT;Split
o Sylas do homi dá e o homi tira dyNquedo #leagueoflegends #lol #leagueoflegendsmemes #paingaming;2025-08-29 23:54:01+00:00;5122;https://www.youtube.com/watch?v=Siod48jLZqI;29/08/2025;3º SPLIT - Split;shorts;00:52;3º SPLIT;Split
“não sabe não picka” dyNquedo para Kami #leagueoflegends #lolmemes #lolclips #shorts;2025-08-29 23:09:09+00:00;22859;https://www.youtube.com/watch?v=2WLI0ZEtpKA;29/08/2025;3º SPLIT - Split;shorts;00:24;3º SPLIT;Split
Kami ta brilhando de Mel ? #kami #leagueoflegends #shorts;2025-08-29 21:00:07+00:00;13580;https://www.youtube.com/watch?v=4kk_rJ73qPY;29/08/2025;3º SPLIT - Split;shorts;00:39;3º SPLIT;Split
VENDE ESSA RANDUIN SEU ?? #leagueoflegends #lolmemes -#leagueoflegendsmemes #shorts #jukes #dynquedo;2025-08-30 21:49:22+00:00;9722;https://www.youtube.com/watch?v=WLDbFdKJsxU;30/08/2025;3º SPLIT - Split;shorts;00:43;3º SPLIT;Split
1-0 NESSA PORR@ #leagueoflegendsbrasil #leagueoflegends #lol #ltasul #paingaming;2025-08-31 17:02:55+00:00;1983;https://www.youtube.com/watch?v=l_hRPS3FBYE;31/08/2025;3º SPLIT - Split;shorts;01:01;3º SPLIT;Split
momentos antes da tragédia acontecer ?? o #PorDentroDoGame by JBL!;2025-09-02 15:04:08+00:00;17695;https://www.youtube.com/watch?v=XcGOSy7frmw;02/09/2025;3º SPLIT - Split;outro;00:51;3º SPLIT;Split
PAIN x KEYD STARS -  PLAYOFFS LTA SUL 3º SPLIT | POR DENTRO DO GAME by JBL QUANTUM ??;2025-09-02 15:00:07+00:00;16938;https://www.youtube.com/watch?v=ZSmiVk2_O1I;02/09/2025;3º SPLIT - Split;na_escuta;09:15;3º SPLIT;Split
afinal, acabou o time nessa p****?  | PAIN RESPONDE - EP22;2025-09-04 22:00:02+00:00;37459;https://www.youtube.com/watch?v=2u5Y1rM17RA;04/09/2025;3º SPLIT - Split;interativo;00:43:20;3º SPLIT;Split
teve TRETA nos bastidores da série vs VKS? ?? | EP20;2025-09-05 21:01:07+00:00;19635;https://www.youtube.com/watch?v=unW56-Tko5Q;05/09/2025;3º SPLIT - Split;vlog;17:58;3º SPLIT;Split
eles não previram essa #leagueoflegends #loud #paingaming #lolmemes #leagueoflegendsmemes;2025-09-05 20:58:30+00:00;3103;https://www.youtube.com/watch?v=xbSONnJTuSo;05/09/2025;3º SPLIT - Split;shorts;00:16;3º SPLIT;Split
10 ANOS DE IWCT ??Vocês são a história! pra sempre #GOpaiN;2025-09-05 19:00:50+00:00;3184;https://www.youtube.com/watch?v=kRitZbHY13w;05/09/2025;3º SPLIT - Split;shorts;01:00;3º SPLIT;Split
PAIN x RED CANIDS -  PLAYOFFS LTA SUL 3º SPLIT | POR DENTRO DO GAME by JBL QUANTUM ??;2025-09-09 15:04:20+00:00;16175;https://www.youtube.com/watch?v=q3XnQXvCe-8;09/09/2025;3º SPLIT - Pós;na_escuta;08:37;3º SPLIT; Pós
sempre bom seguir a call do mano Titas #leagueoflegends #lol #leagueoflegendsbrasil  #paiNGaming;2025-09-09 15:03:01+00:00;18630;https://www.youtube.com/watch?v=UIdbbPHH9aU;09/09/2025;3º SPLIT - Pós;shorts;00:22;3º SPLIT;Pós
acho que o mount n é mt fã da @Sabrinoca #leagueoflegends #paingaming #sabrinoca #lolclips #mount;2025-09-10 20:56:49+00:00;6884;https://www.youtube.com/watch?v=IZAa-Nlucz0;10/09/2025;3º SPLIT - Pós;shorts;00:26;3º SPLIT;Pós
mesmo nas piores, o CarioK SEMPRE faz o tracking inimigo  #leagueoflegends #lolclips #paingaming;2025-09-11 15:00:15+00:00;21696;https://www.youtube.com/watch?v=9iX3hf501s4;11/09/2025;3º SPLIT - Pós;shorts;00:28;3º SPLIT;Pós
“a gente não tem sinergia, é o fim?” | LEAGUE VLOG - EP21;2025-09-12 20:55:00+00:00;25194;https://www.youtube.com/watch?v=WmAC4I9XTUo;12/09/2025;3º SPLIT - Pós;serie_vlog;22:33;3º SPLIT;Pós
o CarioK vai ter que ficar esperto com o Kami ?? #leagueoflegends #lol #kami #paiNGaming;2025-09-12 15:01:39+00:00;18129;https://www.youtube.com/watch?v=nM5cVpuQklo;12/09/2025;3º SPLIT - Pós;shorts;00:50;3º SPLIT;Pós
já pensou se...  #leagueoflegends #paingaming #dynquedo #tinowns #cblol #ltasul #shorts;2025-09-13 21:56:41+00:00;63904;https://www.youtube.com/watch?v=b7bfIF4WhFQ;13/09/2025;3º SPLIT - Pós;shorts;00:40;3º SPLIT;Pós
Corki do xesquedele foguetando os caras, lek  #leagueoflegends #paingaming  #ltasul #lol #riotgames;2025-09-13 21:32:51+00:00;24058;https://www.youtube.com/watch?v=ADuZmNHW1w8;13/09/2025;3º SPLIT - Pós;shorts;00:21;3º SPLIT;Pós
TitaN e Roamer naquela play de lei  #leagueoflegends #paingaming;2025-09-13 21:21:16+00:00;1836;https://www.youtube.com/watch?v=TQDboaUNA8U;13/09/2025;3º SPLIT - Pós;shorts;00:31;3º SPLIT; Pós
a análise mais certeira do jogo 1 vs 100Thieves é da sucata  #leagueoflegends  #paingaming #jukes;2025-09-13 20:58:10+00:00;6027;https://www.youtube.com/watch?v=RZwfLxVVFUk;13/09/2025;3º SPLIT - Pós;shorts;00:35;3º SPLIT; Pós
ult de Galio naqueles piques, salvando a fight #leagueoflegends  #paingaming #lolclips #gaming;2025-09-13 20:40:27+00:00;24357;https://www.youtube.com/watch?v=9ailPrJCg9A;13/09/2025;3º SPLIT - Pós;shorts;00:26;3º SPLIT;Pós
